census_year,origin_uf,destination_uf,migration_type,label,weighted_migrants
2000,BA,BA,local,Local / within-state,651892.7923889307
2000,BA,CE,other,Other,7341.061846169998
2000,BA,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,25586.672914369938
2000,BA,ES,northeast_to_southeast,Northeast -> Southeast,31743.224481620124
2000,BA,GO,neighboring_state,Neighboring-state circulation,32066.95544575005
2000,BA,MA,other,Other,1728.6013580000003
2000,BA,MG,northeast_to_southeast,Northeast -> Southeast,36754.93420098994
2000,BA,MS,other,Other,1620.5831315899986
2000,BA,MT,other,Other,4478.567069369991
2000,BA,PA,other,Other,4999.909517260012
2000,BA,PB,other,Other,4698.373918170009
2000,BA,PE,neighboring_state,Neighboring-state circulation,17695.882466290015
2000,BA,PI,neighboring_state,Neighboring-state circulation,3736.138336239998
2000,BA,PR,other,Other,5145.084889779999
2000,BA,RJ,northeast_to_southeast,Northeast -> Southeast,29034.768855119975
2000,BA,RN,other,Other,2962.839068799997
2000,BA,RO,other,Other,2621.018527959996
2000,BA,RR,other,Other,224.78433895000003
2000,BA,RS,other,Other,2136.371975339999
2000,BA,SC,other,Other,1904.33214098
2000,BA,SE,neighboring_state,Neighboring-state circulation,17093.808174960028
2000,BA,SP,northeast_to_southeast,Northeast -> Southeast,277291.04033357004
2000,BA,TO,neighboring_state,Neighboring-state circulation,2070.954795820002
2000,CE,AC,other,Other,361.27505896
2000,CE,AL,other,Other,996.4445557299999
2000,CE,AM,other,Other,3722.913187749999
2000,CE,AP,other,Other,621.6180245600001
2000,CE,BA,other,Other,6655.130910619998
2000,CE,CE,local,Local / within-state,347535.86991575145
2000,CE,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,10314.724863039986
2000,CE,ES,northeast_to_southeast,Northeast -> Southeast,958.0833357200007
2000,CE,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,7890.9956160900065
2000,CE,MA,other,Other,5346.043876950007
2000,CE,MG,northeast_to_southeast,Northeast -> Southeast,5525.5351043
2000,CE,MS,other,Other,1050.49568963
2000,CE,MT,other,Other,1608.1887027299983
2000,CE,PA,other,Other,7112.529061510018
2000,CE,PB,neighboring_state,Neighboring-state circulation,5076.42077289
2000,CE,PE,neighboring_state,Neighboring-state circulation,8734.224715000004
2000,CE,PI,neighboring_state,Neighboring-state circulation,8335.487400039996
2000,CE,PR,other,Other,1521.311339
2000,CE,RJ,northeast_to_southeast,Northeast -> Southeast,27328.632986639965
2000,CE,RN,neighboring_state,Neighboring-state circulation,7862.307837320003
2000,CE,RO,other,Other,2123.715364590004
2000,CE,RR,other,Other,1385.6631029299988
2000,CE,RS,other,Other,1752.2644800199996
2000,CE,SC,other,Other,1316.0792074700003
2000,CE,SE,other,Other,842.9904373499999
2000,CE,SP,northeast_to_southeast,Northeast -> Southeast,66384.10324436998
2000,CE,TO,other,Other,1862.5348560100003
2000,DF,AC,other,Other,61.323257979999994
2000,DF,AL,other,Other,540.7547809900001
2000,DF,AM,other,Other,1143.2198859599994
2000,DF,AP,other,Other,166.83255531999998
2000,DF,BA,other,Other,6917.219834419997
2000,DF,CE,other,Other,7203.049121030006
2000,DF,DF,local,Local / within-state,148.45186446
2000,DF,ES,other,Other,1907.759632599997
2000,DF,GO,neighboring_state,Neighboring-state circulation,104737.25369738994
2000,DF,MA,other,Other,3905.78599038
2000,DF,MG,other,Other,15199.073056350007
2000,DF,MS,other,Other,819.1172100300006
2000,DF,MT,other,Other,1505.78704561
2000,DF,PA,other,Other,2057.417114759999
2000,DF,PB,other,Other,3671.875247800007
2000,DF,PE,other,Other,2432.6122136100003
2000,DF,PI,other,Other,6769.76168906001
2000,DF,PR,other,Other,1766.3928202999982
2000,DF,RJ,other,Other,7432.325661739993
2000,DF,RN,other,Other,2656.749190830001
2000,DF,RO,other,Other,559.67980675
2000,DF,RR,other,Other,237.04022792
2000,DF,RS,other,Other,1835.7672373599987
2000,DF,SC,other,Other,1548.2790842700008
2000,DF,SE,other,Other,365.46429867
2000,DF,SP,other,Other,9826.74409316
2000,DF,TO,other,Other,3288.38612006
2000,ES,AC,other,Other,116.86358513
2000,ES,AL,return_southeast_to_northeast,Return: Southeast -> Northeast,410.30412143
2000,ES,AM,other,Other,264.5429977400001
2000,ES,AP,other,Other,84.41861392999999
2000,ES,BA,return_southeast_to_northeast,Return: Southeast -> Northeast,14442.575244640004
2000,ES,CE,return_southeast_to_northeast,Return: Southeast -> Northeast,987.9732173600003
2000,ES,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,1777.8801907400004
2000,ES,ES,local,Local / within-state,199015.8512848029
2000,ES,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,1225.56091731
2000,ES,MA,return_southeast_to_northeast,Return: Southeast -> Northeast,605.2966127199999
2000,ES,MG,neighboring_state,Neighboring-state circulation,29529.194765020016
2000,ES,MS,other,Other,173.35634675999992
2000,ES,MT,other,Other,980.84487429
2000,ES,PA,other,Other,1855.0850132100004
2000,ES,PB,return_southeast_to_northeast,Return: Southeast -> Northeast,407.0852826799999
2000,ES,PE,return_southeast_to_northeast,Return: Southeast -> Northeast,1195.5560447
2000,ES,PI,return_southeast_to_northeast,Return: Southeast -> Northeast,320.05497607000007
2000,ES,PR,other,Other,1468.080849
2000,ES,RJ,neighboring_state,Neighboring-state circulation,18250.085025390003
2000,ES,RN,return_southeast_to_northeast,Return: Southeast -> Northeast,360.2173436299999
2000,ES,RO,other,Other,7754.432584139984
2000,ES,RR,other,Other,98.93925626
2000,ES,RS,other,Other,830.9830064500001
2000,ES,SC,other,Other,727.2153723900002
2000,ES,SE,return_southeast_to_northeast,Return: Southeast -> Northeast,154.48602055
2000,ES,SP,other,Other,10825.97670311
2000,ES,TO,other,Other,316.4432122700002
2000,GO,AC,other,Other,289.82724758999996
2000,GO,AL,other,Other,302.46236657000003
2000,GO,AM,other,Other,948.9133178899997
2000,GO,AP,other,Other,342.20916804000007
2000,GO,BA,neighboring_state,Neighboring-state circulation,7580.358907920001
2000,GO,CE,other,Other,2347.70337051
2000,GO,DF,neighboring_state,Neighboring-state circulation,35259.36009714977
2000,GO,ES,other,Other,680.41539411
2000,GO,GO,local,Local / within-state,391545.32665544056
2000,GO,MA,other,Other,3209.7113772499997
2000,GO,MG,neighboring_state,Neighboring-state circulation,30617.825643220003
2000,GO,MS,neighboring_state,Neighboring-state circulation,3785.8907559400036
2000,GO,MT,neighboring_state,Neighboring-state circulation,18303.87621320001
2000,GO,PA,other,Other,7935.753129729985
2000,GO,PB,other,Other,1656.3364086200004
2000,GO,PE,other,Other,1479.71650949
2000,GO,PI,other,Other,2171.3495990900014
2000,GO,PR,other,Other,2608.417115499999
2000,GO,RJ,other,Other,2709.53318685
2000,GO,RN,other,Other,1648.1928128100024
2000,GO,RO,other,Other,2225.3459496900005
2000,GO,RR,other,Other,560.9197537099999
2000,GO,RS,other,Other,1556.9965018699997
2000,GO,SC,other,Other,2278.1326080300023
2000,GO,SE,other,Other,296.22044955999985
2000,GO,SP,other,Other,19563.974910309997
2000,GO,TO,neighboring_state,Neighboring-state circulation,19535.4816397101
2000,MA,AC,other,Other,111.159766
2000,MA,AL,other,Other,579.7331249500002
2000,MA,AM,other,Other,5911.8139488100005
2000,MA,AP,other,Other,5219.724325379991
2000,MA,BA,other,Other,1940.7111820200007
2000,MA,CE,other,Other,8218.086158010006
2000,MA,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,23800.444942690054
2000,MA,ES,northeast_to_southeast,Northeast -> Southeast,912.4893910100005
2000,MA,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,29165.70755392993
2000,MA,MA,local,Local / within-state,332048.15447358135
2000,MA,MG,northeast_to_southeast,Northeast -> Southeast,5074.289166330001
2000,MA,MS,other,Other,537.3326232600004
2000,MA,MT,other,Other,4823.24265818
2000,MA,PA,neighboring_state,Neighboring-state circulation,70944.40595733975
2000,MA,PB,other,Other,1080.9524658899995
2000,MA,PE,other,Other,2067.867899500001
2000,MA,PI,neighboring_state,Neighboring-state circulation,24533.49625157003
2000,MA,PR,other,Other,1589.73965776
2000,MA,RJ,northeast_to_southeast,Northeast -> Southeast,12441.743818129993
2000,MA,RN,other,Other,1412.1024869400012
2000,MA,RO,other,Other,2774.5869182799997
2000,MA,RR,other,Other,13474.697787260036
2000,MA,RS,other,Other,766.0228553200001
2000,MA,SC,other,Other,487.8648308699999
2000,MA,SE,other,Other,424.55069443
2000,MA,SP,northeast_to_southeast,Northeast -> Southeast,32551.123805149986
2000,MA,TO,neighboring_state,Neighboring-state circulation,23610.130885690047
2000,MG,AC,other,Other,520.65232924
2000,MG,AL,return_southeast_to_northeast,Return: Southeast -> Northeast,1072.6748667500003
2000,MG,AM,other,Other,1354.4623017399997
2000,MG,AP,other,Other,355.7517200799998
2000,MG,BA,return_southeast_to_northeast,Return: Southeast -> Northeast,19858.84228402
2000,MG,CE,return_southeast_to_northeast,Return: Southeast -> Northeast,3385.460079440002
2000,MG,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,25997.594733069996
2000,MG,ES,neighboring_state,Neighboring-state circulation,38516.04695159988
2000,MG,GO,neighboring_state,Neighboring-state circulation,34260.74689438997
2000,MG,MA,return_southeast_to_northeast,Return: Southeast -> Northeast,3236.14802017
2000,MG,MG,local,Local / within-state,1097319.05539069
2000,MG,MS,neighboring_state,Neighboring-state circulation,3357.012883270003
2000,MG,MT,other,Other,6557.447022479998
2000,MG,PA,other,Other,5781.964713390007
2000,MG,PB,return_southeast_to_northeast,Return: Southeast -> Northeast,1547.5214996
2000,MG,PE,return_southeast_to_northeast,Return: Southeast -> Northeast,3825.1614816599986
2000,MG,PI,return_southeast_to_northeast,Return: Southeast -> Northeast,1472.5623058400013
2000,MG,PR,other,Other,9462.514343380004
2000,MG,RJ,neighboring_state,Neighboring-state circulation,48323.75138912
2000,MG,RN,return_southeast_to_northeast,Return: Southeast -> Northeast,1950.183797599999
2000,MG,RO,other,Other,6699.054091920023
2000,MG,RR,other,Other,506.1663808899999
2000,MG,RS,other,Other,3157.6728111599996
2000,MG,SC,other,Other,3049.8713282499994
2000,MG,SE,return_southeast_to_northeast,Return: Southeast -> Northeast,807.1986813599997
2000,MG,SP,neighboring_state,Neighboring-state circulation,178400.97242070024
2000,MG,TO,other,Other,5178.929593570008
2000,MS,AC,other,Other,276.89935862000004
2000,MS,AL,other,Other,219.96330485999997
2000,MS,AM,other,Other,562.6524337100001
2000,MS,AP,other,Other,103.68590393
2000,MS,BA,other,Other,1298.5996300700003
2000,MS,CE,other,Other,1014.55300528
2000,MS,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,1864.898038939999
2000,MS,ES,other,Other,409.89134957999994
2000,MS,GO,neighboring_state,Neighboring-state circulation,4778.559361980004
2000,MS,MA,other,Other,442.50410422
2000,MS,MG,neighboring_state,Neighboring-state circulation,4377.226420850001
2000,MS,MS,local,Local / within-state,154724.58796609
2000,MS,MT,neighboring_state,Neighboring-state circulation,21302.48800179998
2000,MS,PA,other,Other,1126.4379089899999
2000,MS,PB,other,Other,560.7831527200002
2000,MS,PE,other,Other,948.2086302199996
2000,MS,PI,other,Other,317.3576843199999
2000,MS,PR,return_agri_frontier_to_south,Return: agricultural frontier -> South,18695.57043558002
2000,MS,RJ,other,Other,3248.166932969999
2000,MS,RN,other,Other,914.0369683499997
2000,MS,RO,other,Other,3748.3061966100036
2000,MS,RR,other,Other,204.43128800999992
2000,MS,RS,return_agri_frontier_to_south,Return: agricultural frontier -> South,3341.7510832299995
2000,MS,SC,return_agri_frontier_to_south,Return: agricultural frontier -> South,3301.788875119996
2000,MS,SE,other,Other,151.15658045999996
2000,MS,SP,neighboring_state,Neighboring-state circulation,34795.04924312998
2000,MS,TO,other,Other,708.3441881099995
2000,MT,AC,other,Other,514.9820565000002
2000,MT,AL,other,Other,504.1980487599997
2000,MT,AM,neighboring_state,Neighboring-state circulation,1380.8619629499983
2000,MT,AP,other,Other,245.95079858999998
2000,MT,BA,other,Other,1891.0163257200002
2000,MT,CE,other,Other,1348.0568198499996
2000,MT,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,2639.6615302899972
2000,MT,ES,other,Other,638.1667741000001
2000,MT,GO,neighboring_state,Neighboring-state circulation,20354.11890045998
2000,MT,MA,other,Other,2010.6087949600005
2000,MT,MG,other,Other,6507.408869449999
2000,MT,MS,neighboring_state,Neighboring-state circulation,12279.558326150003
2000,MT,MT,local,Local / within-state,247964.34572668868
2000,MT,PA,neighboring_state,Neighboring-state circulation,6784.716016650002
2000,MT,PB,other,Other,551.5947434700001
2000,MT,PE,other,Other,904.5978176100002
2000,MT,PI,other,Other,883.4488005299999
2000,MT,PR,return_agri_frontier_to_south,Return: agricultural frontier -> South,17593.492782589994
2000,MT,RJ,other,Other,1891.52771983
2000,MT,RN,other,Other,566.6491938600003
2000,MT,RO,neighboring_state,Neighboring-state circulation,12364.967893620036
2000,MT,RR,other,Other,854.6434091200002
2000,MT,RS,return_agri_frontier_to_south,Return: agricultural frontier -> South,2958.1647121299993
2000,MT,SC,return_agri_frontier_to_south,Return: agricultural frontier -> South,4230.985514330001
2000,MT,SE,other,Other,329.2050506100001
2000,MT,SP,other,Other,21453.590334829994
2000,MT,TO,neighboring_state,Neighboring-state circulation,2041.7481408800002
2000,PA,AC,other,Other,417.22907503000016
2000,PA,AL,other,Other,272.46500318
2000,PA,AM,neighboring_state,Neighboring-state circulation,42172.564703640055
2000,PA,AP,neighboring_state,Neighboring-state circulation,33744.473408910024
2000,PA,BA,other,Other,2943.70585703
2000,PA,CE,other,Other,8545.835081420018
2000,PA,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,6569.640824249992
2000,PA,ES,other,Other,2410.813587620002
2000,PA,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,21462.459327910008
2000,PA,MA,neighboring_state,Neighboring-state circulation,28581.56266692001
2000,PA,MG,other,Other,6680.938926520001
2000,PA,MS,other,Other,1165.51861866
2000,PA,MT,neighboring_state,Neighboring-state circulation,6046.871814070001
2000,PA,PA,local,Local / within-state,421295.4803748488
2000,PA,PB,other,Other,1007.3275014199999
2000,PA,PE,other,Other,2217.0202797499996
2000,PA,PI,other,Other,3988.432439199997
2000,PA,PR,return_agri_frontier_to_south,Return: agricultural frontier -> South,3063.2833458399996
2000,PA,RJ,other,Other,8227.324368560001
2000,PA,RN,other,Other,1751.0522980899984
2000,PA,RO,other,Other,2802.4841578699975
2000,PA,RR,neighboring_state,Neighboring-state circulation,13982.47196238997
2000,PA,RS,return_agri_frontier_to_south,Return: agricultural frontier -> South,1341.9023921600005
2000,PA,SC,return_agri_frontier_to_south,Return: agricultural frontier -> South,1090.40726449
2000,PA,SE,other,Other,247.27567910999997
2000,PA,SP,other,Other,13911.353017870011
2000,PA,TO,neighboring_state,Neighboring-state circulation,19568.711753799987
2000,PB,AC,other,Other,103.68730212000001
2000,PB,AL,other,Other,1124.0625320399988
2000,PB,AM,other,Other,626.8528869700001
2000,PB,AP,other,Other,200.82476423
2000,PB,BA,other,Other,4423.30044381
2000,PB,CE,neighboring_state,Neighboring-state circulation,5278.24383415
2000,PB,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,6928.003171209991
2000,PB,ES,northeast_to_southeast,Northeast -> Southeast,539.0732634999997
2000,PB,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,4877.6744326399985
2000,PB,MA,other,Other,1471.6983933800002
2000,PB,MG,northeast_to_southeast,Northeast -> Southeast,2625.1595185200003
2000,PB,MS,other,Other,421.9257346599999
2000,PB,MT,other,Other,884.691774219999
2000,PB,PA,other,Other,1375.7854132799998
2000,PB,PB,local,Local / within-state,153733.95170083878
2000,PB,PE,neighboring_state,Neighboring-state circulation,18801.607807810004
2000,PB,PI,other,Other,1016.1745603699999
2000,PB,PR,other,Other,1224.5853453099996
2000,PB,RJ,northeast_to_southeast,Northeast -> Southeast,44145.86037210003
2000,PB,RN,neighboring_state,Neighboring-state circulation,13912.404088220004
2000,PB,RO,other,Other,1006.8834950299998
2000,PB,RR,other,Other,672.4758649099999
2000,PB,RS,other,Other,645.3966370500001
2000,PB,SC,other,Other,583.47438149
2000,PB,SE,other,Other,1009.9562531300002
2000,PB,SP,northeast_to_southeast,Northeast -> Southeast,48769.14029726999
2000,PB,TO,other,Other,807.6582331699998
2000,PE,AC,other,Other,84.74900933
2000,PE,AL,neighboring_state,Neighboring-state circulation,17413.64071804
2000,PE,AM,other,Other,1528.0952786799999
2000,PE,AP,other,Other,255.30489113000004
2000,PE,BA,neighboring_state,Neighboring-state circulation,23138.756476459974
2000,PE,CE,neighboring_state,Neighboring-state circulation,11680.603022369996
2000,PE,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,5777.396061170003
2000,PE,ES,northeast_to_southeast,Northeast -> Southeast,1320.6179468000005
2000,PE,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,5900.071807159995
2000,PE,MA,other,Other,2583.6125845100005
2000,PE,MG,northeast_to_southeast,Northeast -> Southeast,5216.107398129998
2000,PE,MS,other,Other,1861.963584089999
2000,PE,MT,other,Other,2445.2113208799997
2000,PE,PA,other,Other,3120.3939136500053
2000,PE,PB,neighboring_state,Neighboring-state circulation,21043.253775829944
2000,PE,PE,local,Local / within-state,397806.8401533725
2000,PE,PI,neighboring_state,Neighboring-state circulation,3655.3028257700053
2000,PE,PR,other,Other,2346.3802833700006
2000,PE,RJ,northeast_to_southeast,Northeast -> Southeast,22595.471823920012
2000,PE,RN,other,Other,7085.895477879976
2000,PE,RO,other,Other,1512.5025034699984
2000,PE,RR,other,Other,388.2719023500002
2000,PE,RS,other,Other,1365.0258936600003
2000,PE,SC,other,Other,1124.2693428799996
2000,PE,SE,other,Other,3288.916844550001
2000,PE,SP,northeast_to_southeast,Northeast -> Southeast,131464.65158373985
2000,PE,TO,other,Other,2070.3764999000014
2000,PI,AC,other,Other,30.969781439999995
2000,PI,AL,other,Other,184.85038075000006
2000,PI,AM,other,Other,1470.4312818500016
2000,PI,AP,other,Other,308.1068294599999
2000,PI,BA,neighboring_state,Neighboring-state circulation,2923.867222159999
2000,PI,CE,neighboring_state,Neighboring-state circulation,11972.968348280003
2000,PI,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,21476.793564659994
2000,PI,ES,northeast_to_southeast,Northeast -> Southeast,256.75306994000005
2000,PI,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,15059.705487610012
2000,PI,MA,neighboring_state,Neighboring-state circulation,16862.52761280998
2000,PI,MG,northeast_to_southeast,Northeast -> Southeast,1936.4482293600004
2000,PI,MS,other,Other,449.89787343999996
2000,PI,MT,other,Other,821.0329337900002
2000,PI,PA,other,Other,5021.408056430004
2000,PI,PB,other,Other,541.2141144699997
2000,PI,PE,neighboring_state,Neighboring-state circulation,3346.1096027500007
2000,PI,PI,local,Local / within-state,101249.39334295962
2000,PI,PR,other,Other,612.1284337800003
2000,PI,RJ,northeast_to_southeast,Northeast -> Southeast,5641.038505190003
2000,PI,RN,other,Other,733.4158266600002
2000,PI,RO,other,Other,683.3619474399994
2000,PI,RR,other,Other,824.4084873200001
2000,PI,RS,other,Other,510.2031169
2000,PI,SC,other,Other,309.7320965799999
2000,PI,SE,other,Other,388.8916903999999
2000,PI,SP,northeast_to_southeast,Northeast -> Southeast,45576.73287941001
2000,PI,TO,neighboring_state,Neighboring-state circulation,2829.8713525500007
2000,PR,AC,south_to_agri_frontier,South -> agricultural frontier,497.5157234699998
2000,PR,AL,other,Other,641.8510212100003
2000,PR,AM,south_to_agri_frontier,South -> agricultural frontier,990.4039134700004
2000,PR,AP,south_to_agri_frontier,South -> agricultural frontier,351.7794490200002
2000,PR,BA,other,Other,4022.73636081
2000,PR,CE,other,Other,1795.2054764299987
2000,PR,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,3471.7150518799967
2000,PR,ES,other,Other,1404.2621617500001
2000,PR,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,5141.486062960005
2000,PR,MA,other,Other,1322.76426498
2000,PR,MG,other,Other,14054.120410900001
2000,PR,MS,south_to_agri_frontier,South -> agricultural frontier,17186.16504202001
2000,PR,MT,south_to_agri_frontier,South -> agricultural frontier,27942.324819799866
2000,PR,PA,south_to_agri_frontier,South -> agricultural frontier,3505.127756509998
2000,PR,PB,other,Other,653.7567609099999
2000,PR,PE,other,Other,1467.9119611200008
2000,PR,PI,other,Other,343.33075474
2000,PR,PR,local,Local / within-state,783291.045913788
2000,PR,RJ,other,Other,5792.87562267
2000,PR,RN,other,Other,915.6939115499997
2000,PR,RO,south_to_agri_frontier,South -> agricultural frontier,9007.877111080008
2000,PR,RR,south_to_agri_frontier,South -> agricultural frontier,506.7801720500002
2000,PR,RS,other,Other,22121.062818449966
2000,PR,SC,neighboring_state,Neighboring-state circulation,80896.81614650009
2000,PR,SE,other,Other,313.14351495000017
2000,PR,SP,neighboring_state,Neighboring-state circulation,131280.8240686201
2000,PR,TO,south_to_agri_frontier,South -> agricultural frontier,1338.1202181000006
2000,RJ,AC,other,Other,558.4054217500001
